tract_split,Year,City,LACity,Community_Name,SPA,sd,cd,ca_ssd,us_cd,ca_sad,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totESPeople,totTHPeople,totSHPeople,totSheltPeople
403703_yw4,2024,,2,Charter Oak CDP,3,5,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403721_yw1,2024,Covina city,2,Covina city,3,1,0,22,31,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403721_yw2,2024,,2,Charter Oak CDP,3,5,0,22,31,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403722_w1,2024,,2,Unincorporated - Covina,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403722_w2.1,2024,Covina city,2,Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403722_w2.2,2024,Covina city,2,Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403722_w2.3,2024,Covina city,2,Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403801_yw1.1,2024,Covina city,2,Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403801_yw1.2,2024,Covina city,2,Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403801_yw1.3,2024,Covina city,2,Covina city,3,1,0,22,31,48,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403801_yw2,2024,,2,Charter Oak CDP,3,5,0,22,31,48,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403801_yw3,2024,,2,Citrus CDP,3,5,0,22,31,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403802_yw1,2024,Covina city,2,Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403802_yw2,2024,San Dimas city,2,San Dimas city,3,5,0,22,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403802_yw3,2024,,2,Charter Oak CDP,3,5,0,22,31,48,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403901_w1,2024,,2,Unincorporated - Glendora,3,5,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403901_w2,2024,Glendora city,2,Glendora city,3,5,0,25,31,48,7,0,0,0,0,0,0,11,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403901_w3,2024,,2,Citrus CDP,3,5,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403902,2024,Glendora city,2,Glendora city,3,5,0,25,31,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404000_yw1,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404000_yw2,2024,,2,Citrus CDP,3,1,0,22,31,48,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404000_yw3,2024,Glendora city,2,Glendora city,3,5,0,25,31,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404100_w1,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404100_w2,2024,,2,Citrus CDP,3,1,0,22,31,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404201,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404203_w1,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404203_w2,2024,,2,Citrus CDP,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404301,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404302,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,20,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404401,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404402,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404501_w1,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404501_w2,2024,,2,Vincent CDP,3,1,0,22,31,48,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404503_w1,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404503_w2,2024,,2,Vincent CDP,3,1,0,22,31,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404504_w1,2024,,2,Unincorporated - Azusa,3,1,0,22,31,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404504_w2,2024,Azusa city,2,Azusa city,3,1,0,22,31,48,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404600,2024,Irwindale city,2,Irwindale city,3,1,0,22,31,48,19,0,0,0,0,0,2,2,7,24,11,101,40,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,233
404701,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404702,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,6,0,0,0,0,0,0,0,0,0,0,25,12,41,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69
404703,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404804,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404805,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404806,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,1,0,0,0,0,0,0,0,1,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,43
404901,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404902,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404903,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405001,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405002,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405101,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405102,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405201,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405202,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405203,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405301_w1,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405301_w2,2024,,2,Vincent CDP,3,1,0,22,31,48,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405302,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405400_w1,2024,Covina city,2,Covina city,3,1,0,22,31,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405400_w2,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405400_w3,2024,,2,Vincent CDP,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405500_w1,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405500_w2,2024,,2,Vincent CDP,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405600,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405701_w1,2024,Covina city,2,Covina city,3,1,0,22,31,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405701_w2,2024,,2,Vincent CDP,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405702_w1,2024,Covina city,2,Covina city,3,1,0,22,31,48,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
405702_w2,2024,,2,Vincent CDP,3,1,0,22,31,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405800_w1,2024,Covina city,2,Covina city,3,1,0,22,31,48,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405800_w2,2024,,2,Vincent CDP,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405900_w1,2024,,2,Unincorporated - Covina (Charter Oak),3,1,0,22,31,48,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405900_w2.1,2024,Covina city,2,Covina city,3,1,0,22,31,48,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405900_w2.2,2024,Covina city,2,Covina city,3,1,0,22,31,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406000_w1.1,2024,,2,Unincorporated - Covina (Charter Oak),3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406000_w1.2,2024,,2,Unincorporated - Covina (Charter Oak),3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406000_w2,2024,Covina city,2,Covina city,3,1,0,22,31,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406101_w1,2024,,2,Unincorporated - Covina (Charter Oak),3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406101_w2.1,2024,Covina city,2,Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406101_w2.2,2024,Covina city,2,Covina city,3,1,0,22,31,48,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406103_k1,2024,Covina city,2,Covina city,3,1,0,22,31,48,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406103_k2,2024,Covina city,2,Covina city,3,1,0,22,31,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406201,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406300_w1,2024,,2,Unincorporated - Covina,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406300_w2,2024,,2,Unincorporated - Charter Oak,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406300_w3,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406413,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406500,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406601_w1,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406601_w2,2024,,2,Valinda CDP,3,1,0,30,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406602_w1,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,15,0,0,0,0,0,6,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406602_w2,2024,,2,Valinda CDP,3,1,0,30,31,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406701,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406702,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406801,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406903_w1,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406903_w2,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406903_w3,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406903_w4,2024,,2,West Puente Valley CDP,3,1,0,30,31,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407001_w1,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407001_w2,2024,,2,West Puente Valley CDP,3,1,0,30,31,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407002_w1,2024,,2,Unincorporated - Bassett,3,1,0,22,31,48,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407002_w2,2024,Baldwin Park city,2,Baldwin Park city,3,1,0,22,31,48,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407002_w3,2024,Industry city,2,Industry city,3,1,0,30,31,56,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407002_w4,2024,,2,West Puente Valley CDP,3,1,0,30,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407101,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,4,0,0,0,0,0,7,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407102,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407201,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407202,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407301_w1,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407301_w2,2024,,2,West Puente Valley CDP,3,1,0,30,31,48,2,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407302,2024,,2,West Puente Valley CDP,3,1,0,30,31,48,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407400,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407501_w1,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407501_w2,2024,,2,Valinda CDP,3,1,0,30,31,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407501_w3,2024,,2,West Puente Valley CDP,3,1,0,30,31,48,0,0,0,0,0,0,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407502,2024,,2,Valinda CDP,3,1,0,30,31,48,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407601,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407602,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407701,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407702,2024,La Puente city,2,La Puente city,3,1,0,30,31,56,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407801,2024,,2,Valinda CDP,3,1,0,30,31,48,1,1,2,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407802_w1,2024,Industry city,2,Industry city,3,1,0,30,31,56,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407802_w2,2024,,2,Valinda CDP,3,1,0,30,31,48,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407901,2024,,2,Valinda CDP,3,1,0,30,31,48,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407902,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408003_w1,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408003_w2,2024,,2,Valinda CDP,3,1,0,30,31,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408004,2024,West Covina city,2,West Covina city,3,1,0,22,31,48,17,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,12,1,3,48,3,6,0,0,0,0,0,0,0,0,0,69,0,69
